date,hospital_branch,weekday,total_beds,icu_beds,occupied_beds,occupied_icu_beds,available_beds,admissions,discharges,emergency_cases,staff_available,occupancy_rate,icu_utilization,occupancy_lag_1,occupancy_lag_7,rolling_avg_7,hospital_branch_encoded,target_occupancy,patient_flow
2018-06-27,Metro Hospital,Friday,175,31,167,27,8,32,40,16,97,95.42857142857143,87.09677419354838,100.0,91.42857142857143,97.87755102040816,0,100.0,-8
2018-06-28,Metro Hospital,Saturday,175,31,175,29,0,45,34,32,98,100.0,93.54838709677419,95.42857142857143,100.0,97.87755102040816,0,100.0,11
2018-06-29,Metro Hospital,Sunday,175,31,175,26,0,49,47,16,106,100.0,83.87096774193549,100.0,100.0,97.87755102040816,0,100.0,2
2018-06-30,Metro Hospital,Monday,175,31,175,25,0,54,48,29,114,100.0,80.64516129032258,100.0,100.0,97.87755102040816,0,100.0,6
2018-07-01,Metro Hospital,Tuesday,175,31,175,22,0,48,20,30,90,100.0,70.96774193548387,100.0,90.85714285714286,99.18367346938776,0,100.0,28
2018-07-02,Metro Hospital,Wednesday,175,31,175,27,0,35,30,31,59,100.0,87.09677419354838,100.0,98.85714285714286,99.34693877551021,0,82.28571428571428,5
2018-07-03,Metro Hospital,Thursday,175,31,144,31,31,22,53,10,114,82.28571428571428,100.0,100.0,100.0,96.81632653061226,0,85.14285714285714,-31
2018-07-04,Metro Hospital,Friday,175,31,149,31,26,48,43,10,57,85.14285714285714,100.0,82.28571428571428,95.42857142857143,95.34693877551021,0,92.0,5
2018-07-05,Metro Hospital,Saturday,175,31,161,31,14,57,45,27,55,92.0,100.0,85.14285714285714,100.0,94.20408163265306,0,100.0,12
2018-07-06,Metro Hospital,Sunday,175,31,175,31,0,59,31,26,106,100.0,100.0,92.0,100.0,94.20408163265306,0,100.0,28
2018-07-07,Metro Hospital,Monday,175,31,175,31,0,40,19,16,87,100.0,100.0,100.0,100.0,94.20408163265306,0,100.0,21
2018-07-08,Metro Hospital,Tuesday,175,31,175,28,0,27,21,25,102,100.0,90.32258064516128,100.0,100.0,94.20408163265306,0,95.42857142857143,6
2018-07-09,Metro Hospital,Wednesday,175,31,167,29,8,31,39,26,108,95.42857142857143,93.54838709677419,100.0,100.0,93.55102040816327,0,83.42857142857143,-8
2018-07-10,Metro Hospital,Thursday,175,31,146,29,29,27,48,25,96,83.42857142857143,93.54838709677419,95.42857142857143,82.28571428571428,93.71428571428571,0,72.57142857142857,-21
2018-07-11,Metro Hospital,Friday,175,31,127,31,48,23,42,26,109,72.57142857142857,100.0,83.42857142857143,85.14285714285714,91.91836734693878,0,80.57142857142857,-19
2018-07-12,Metro Hospital,Saturday,175,31,141,31,34,36,22,26,68,80.57142857142857,100.0,72.57142857142857,92.0,90.28571428571429,0,87.42857142857143,14
2018-07-13,Metro Hospital,Sunday,175,31,153,29,22,29,17,11,118,87.42857142857143,93.54838709677419,80.57142857142857,100.0,88.48979591836735,0,92.0,12
2018-07-14,Metro Hospital,Monday,175,31,161,31,14,25,17,27,116,92.0,100.0,87.42857142857143,100.0,87.34693877551021,0,100.0,8
2018-07-15,Metro Hospital,Tuesday,175,31,175,30,0,58,25,17,73,100.0,96.7741935483871,92.0,100.0,87.34693877551021,0,86.85714285714286,33
2018-07-16,Metro Hospital,Wednesday,175,31,152,31,23,29,52,21,103,86.85714285714286,100.0,100.0,95.42857142857143,86.12244897959182,0,88.0,-23
2018-07-17,Metro Hospital,Thursday,175,31,154,31,21,41,39,13,104,88.0,100.0,86.85714285714286,83.42857142857143,86.77551020408161,0,96.57142857142857,2
2018-07-18,Metro Hospital,Friday,175,31,169,31,6,55,40,18,72,96.57142857142857,100.0,88.0,72.57142857142857,90.20408163265304,0,89.14285714285714,15
2018-07-19,Metro Hospital,Saturday,175,31,156,31,19,25,38,10,93,89.14285714285714,100.0,96.57142857142857,80.57142857142857,91.42857142857143,0,62.142857142857146,-13
2018-07-20,Metro Hospital,Wednesday,280,62,174,38,106,52,35,30,98,62.142857142857146,61.29032258064516,89.14285714285714,87.42857142857143,87.81632653061224,0,62.5,17
2018-07-21,Metro Hospital,Thursday,280,62,175,38,105,40,39,15,82,62.5,61.29032258064516,62.142857142857146,92.0,83.60204081632652,0,67.5,1
2018-07-22,Metro Hospital,Friday,280,62,189,36,91,61,47,20,99,67.5,58.06451612903226,62.5,100.0,78.9591836734694,0,73.92857142857143,14
2018-07-23,Metro Hospital,Saturday,280,62,207,40,73,56,38,20,88,73.92857142857143,64.51612903225806,67.5,86.85714285714286,77.11224489795917,0,67.5,18
2018-07-24,Metro Hospital,Sunday,280,62,189,42,91,27,45,33,116,67.5,67.74193548387096,73.92857142857143,88.0,74.18367346938774,0,72.85714285714285,-18
2018-07-25,Metro Hospital,Monday,280,62,204,45,76,68,53,14,83,72.85714285714285,72.58064516129032,67.5,96.57142857142857,70.79591836734694,0,83.21428571428572,15
2018-07-26,Metro Hospital,Tuesday,280,62,233,47,47,46,17,15,104,83.21428571428572,75.80645161290323,72.85714285714285,89.14285714285714,69.94897959183673,0,93.92857142857143,29
2018-07-27,Metro Hospital,Wednesday,280,62,263,49,17,48,18,34,118,93.92857142857143,79.03225806451613,83.21428571428572,62.142857142857146,74.48979591836735,0,93.21428571428572,30
2018-07-28,Metro Hospital,Thursday,280,62,261,51,19,42,44,14,57,93.21428571428572,82.25806451612904,93.92857142857143,62.5,78.87755102040816,0,95.0,-2
2018-07-29,Metro Hospital,Friday,280,62,266,50,14,31,26,15,79,95.0,80.64516129032258,93.21428571428572,67.5,82.8061224489796,0,100.0,5
2018-07-30,Metro Hospital,Saturday,280,62,280,46,0,67,40,34,72,100.0,74.19354838709677,95.0,73.92857142857143,86.53061224489795,0,100.0,27
2018-07-31,Metro Hospital,Sunday,280,62,280,44,0,64,31,22,117,100.0,70.96774193548387,100.0,67.5,91.17346938775509,0,100.0,33
2018-08-01,Metro Hospital,Monday,280,62,280,41,0,68,40,13,58,100.0,66.12903225806451,100.0,72.85714285714285,95.05102040816327,0,100.0,28
2018-08-02,Metro Hospital,Tuesday,280,62,280,37,0,60,43,14,106,100.0,59.67741935483871,100.0,83.21428571428572,97.44897959183673,0,100.0,17
2018-08-03,Metro Hospital,Wednesday,280,62,280,35,0,70,41,19,76,100.0,56.451612903225815,100.0,93.92857142857143,98.31632653061224,0,100.0,29
2018-08-04,Metro Hospital,Thursday,280,62,280,39,0,46,19,15,91,100.0,62.903225806451616,100.0,93.21428571428572,99.28571428571429,0,99.64285714285714,27
2018-08-05,Metro Hospital,Friday,280,62,279,35,1,46,47,27,117,99.64285714285714,56.451612903225815,100.0,95.0,99.94897959183675,0,100.0,-1
2018-08-06,Metro Hospital,Saturday,280,62,280,33,0,66,15,34,74,100.0,53.2258064516129,99.64285714285714,100.0,99.94897959183675,0,100.0,51
2018-08-07,Metro Hospital,Sunday,280,62,280,33,0,51,49,30,105,100.0,53.2258064516129,100.0,100.0,99.94897959183675,0,99.28571428571429,2
2018-08-08,Metro Hospital,Monday,280,62,278,30,2,39,41,10,65,99.28571428571429,48.38709677419355,100.0,100.0,99.84693877551021,0,95.0,-2
2018-08-09,Metro Hospital,Tuesday,280,62,266,34,14,25,37,11,64,95.0,54.83870967741935,99.28571428571429,100.0,99.13265306122449,0,96.07142857142857,-12
2018-08-10,Metro Hospital,Wednesday,280,62,269,31,11,27,24,33,73,96.07142857142857,50.0,95.0,100.0,98.57142857142857,0,99.28571428571429,3
2018-08-11,Metro Hospital,Thursday,280,62,278,29,2,51,42,24,109,99.28571428571429,46.774193548387096,96.07142857142857,100.0,98.46938775510205,0,100.0,9
2018-08-12,Metro Hospital,Friday,280,62,280,33,0,61,35,13,102,100.0,53.2258064516129,99.28571428571429,99.64285714285714,98.5204081632653,0,100.0,26
2018-08-13,Metro Hospital,Saturday,280,62,280,37,0,55,47,31,57,100.0,59.67741935483871,100.0,100.0,98.5204081632653,0,100.0,8
2018-08-14,Metro Hospital,Sunday,280,62,280,39,0,44,44,31,105,100.0,62.903225806451616,100.0,100.0,98.5204081632653,0,100.0,0
2018-08-15,Metro Hospital,Monday,280,62,280,36,0,34,25,23,104,100.0,58.06451612903226,100.0,99.28571428571429,98.62244897959184,0,100.0,9
2018-08-16,Metro Hospital,Tuesday,280,62,280,34,0,30,19,21,112,100.0,54.83870967741935,100.0,95.0,99.33673469387756,0,100.0,11
2018-08-17,Metro Hospital,Wednesday,280,62,280,30,0,45,24,14,77,100.0,48.38709677419355,100.0,96.07142857142857,99.89795918367348,0,100.0,21
2018-08-18,Metro Hospital,Thursday,280,62,280,28,0,70,31,11,94,100.0,45.16129032258064,100.0,99.28571428571429,100.0,0,100.0,39
2018-08-19,Metro Hospital,Friday,280,62,280,27,0,60,20,24,88,100.0,43.54838709677419,100.0,100.0,100.0,0,100.0,40
2018-08-20,Metro Hospital,Saturday,280,62,280,29,0,52,29,30,99,100.0,46.774193548387096,100.0,100.0,100.0,0,100.0,23
2018-08-21,Metro Hospital,Sunday,280,62,280,25,0,62,16,14,113,100.0,40.32258064516129,100.0,100.0,100.0,0,100.0,46
2018-08-22,Metro Hospital,Monday,280,62,280,26,0,54,35,30,71,100.0,41.935483870967744,100.0,100.0,100.0,0,99.64285714285714,19
2018-08-23,Metro Hospital,Tuesday,280,62,279,22,1,40,41,23,103,99.64285714285714,35.483870967741936,100.0,100.0,99.94897959183673,0,90.0,-1
2018-08-24,Metro Hospital,Wednesday,280,62,252,20,28,25,52,18,91,90.0,32.25806451612903,99.64285714285714,100.0,98.5204081632653,0,100.0,-27
2018-08-25,Metro Hospital,Thursday,280,62,280,20,0,54,25,34,119,100.0,32.25806451612903,90.0,100.0,98.5204081632653,0,100.0,29
2018-08-26,Metro Hospital,Friday,280,62,280,16,0,45,39,29,50,100.0,25.806451612903224,100.0,100.0,98.5204081632653,0,100.0,6
2018-08-27,Metro Hospital,Saturday,280,62,280,18,0,68,41,22,113,100.0,29.03225806451613,100.0,100.0,98.5204081632653,0,100.0,27
2018-08-28,Metro Hospital,Sunday,280,62,280,14,0,64,24,29,87,100.0,22.58064516129032,100.0,100.0,98.5204081632653,0,100.0,40
2018-08-29,Metro Hospital,Monday,280,62,280,15,0,60,20,16,105,100.0,24.193548387096776,100.0,100.0,98.5204081632653,0,97.5,40
2018-08-30,Metro Hospital,Tuesday,280,62,273,17,7,27,34,22,59,97.5,27.419354838709676,100.0,99.64285714285714,98.21428571428571,0,100.0,-7
2018-08-31,Metro Hospital,Wednesday,280,62,280,13,0,32,17,17,109,100.0,20.967741935483872,97.5,90.0,99.64285714285714,0,100.0,15
2018-09-01,Metro Hospital,Thursday,280,62,280,12,0,33,33,12,73,100.0,19.35483870967742,100.0,100.0,99.64285714285714,0,100.0,0
2018-09-02,Metro Hospital,Friday,280,62,280,9,0,49,43,28,67,100.0,14.516129032258066,100.0,100.0,99.64285714285714,0,98.57142857142858,6
2018-09-03,Metro Hospital,Saturday,280,62,276,12,4,30,34,10,84,98.57142857142858,19.35483870967742,100.0,100.0,99.4387755102041,0,100.0,-4
2018-09-04,Metro Hospital,Sunday,280,62,280,12,0,66,43,24,60,100.0,19.35483870967742,98.57142857142858,100.0,99.4387755102041,0,94.28571428571428,23
2018-09-05,Metro Hospital,Monday,280,62,264,17,16,24,40,12,76,94.28571428571428,27.419354838709676,100.0,100.0,98.62244897959184,0,100.0,-16
2018-09-06,Metro Hospital,Tuesday,280,62,280,19,0,70,17,21,50,100.0,30.64516129032258,94.28571428571428,97.5,98.9795918367347,0,100.0,53
2018-09-07,Metro Hospital,Wednesday,280,62,280,15,0,43,15,34,66,100.0,24.193548387096776,100.0,100.0,98.9795918367347,0,100.0,28
2018-09-08,Metro Hospital,Thursday,280,62,280,17,0,60,34,15,57,100.0,27.419354838709676,100.0,100.0,98.9795918367347,0,100.0,26
2018-09-09,Metro Hospital,Friday,280,62,280,22,0,57,42,25,88,100.0,35.483870967741936,100.0,100.0,98.9795918367347,0,100.0,15
2018-09-10,Metro Hospital,Saturday,280,62,280,24,0,50,32,13,75,100.0,38.70967741935484,100.0,98.57142857142858,99.18367346938774,0,100.0,18
2018-09-11,Metro Hospital,Sunday,280,62,280,23,0,31,27,26,104,100.0,37.096774193548384,100.0,100.0,99.18367346938774,0,100.0,4
2018-09-12,Metro Hospital,Monday,280,62,280,28,0,67,36,30,108,100.0,45.16129032258064,100.0,94.28571428571428,100.0,0,100.0,31
2018-09-13,Metro Hospital,Tuesday,280,62,280,25,0,34,31,25,83,100.0,40.32258064516129,100.0,100.0,100.0,0,100.0,3
2018-09-14,Metro Hospital,Wednesday,280,62,280,22,0,49,15,18,85,100.0,35.483870967741936,100.0,100.0,100.0,0,100.0,34
2018-09-15,Metro Hospital,Thursday,280,62,280,21,0,55,49,19,68,100.0,33.87096774193548,100.0,100.0,100.0,0,100.0,6
2018-09-16,Metro Hospital,Friday,280,62,280,22,0,67,39,33,114,100.0,35.483870967741936,100.0,100.0,100.0,0,100.0,28
2018-09-17,Metro Hospital,Saturday,280,62,280,26,0,58,49,15,90,100.0,41.935483870967744,100.0,100.0,100.0,0,100.0,9
2018-09-18,Metro Hospital,Sunday,280,62,280,25,0,49,25,14,80,100.0,40.32258064516129,100.0,100.0,100.0,0,100.0,24
2018-09-19,Metro Hospital,Monday,280,62,280,25,0,46,20,27,112,100.0,40.32258064516129,100.0,100.0,100.0,0,96.07142857142857,26
2018-09-20,Metro Hospital,Tuesday,280,62,269,22,11,42,53,27,116,96.07142857142857,35.483870967741936,100.0,100.0,99.43877551020408,0,85.0,-11
2018-09-21,Metro Hospital,Wednesday,280,62,238,26,42,21,52,14,70,85.0,41.935483870967744,96.07142857142857,100.0,97.29591836734694,0,80.35714285714286,-31
2018-09-22,Metro Hospital,Thursday,280,62,225,31,55,27,40,16,96,80.35714285714286,50.0,85.0,100.0,94.48979591836735,0,83.57142857142857,-13
2018-09-23,Metro Hospital,Friday,280,62,234,27,46,24,15,28,68,83.57142857142857,43.54838709677419,80.35714285714286,100.0,92.14285714285714,0,78.57142857142857,9
2018-09-24,Metro Hospital,Saturday,280,62,220,26,60,40,54,25,52,78.57142857142857,41.935483870967744,83.57142857142857,100.0,89.08163265306122,0,76.42857142857142,-14
2018-09-25,Metro Hospital,Sunday,280,62,214,28,66,28,34,11,118,76.42857142857142,45.16129032258064,78.57142857142857,100.0,85.71428571428571,0,78.57142857142857,-6
2018-09-26,Metro Hospital,Monday,280,62,220,30,60,47,41,19,90,78.57142857142857,48.38709677419355,76.42857142857142,100.0,82.65306122448979,0,89.64285714285715,6
2018-09-27,Metro Hospital,Tuesday,280,62,251,35,29,56,25,29,71,89.64285714285715,56.451612903225815,78.57142857142857,96.07142857142857,81.73469387755101,0,91.07142857142857,31
2018-09-28,Metro Hospital,Wednesday,280,62,255,33,25,50,46,32,106,91.07142857142857,53.2258064516129,89.64285714285715,85.0,82.60204081632654,0,92.85714285714286,4
2018-09-29,Metro Hospital,Thursday,280,62,260,31,20,43,38,19,116,92.85714285714286,50.0,91.07142857142857,80.35714285714286,84.38775510204081,0,93.92857142857143,5
2018-09-30,Metro Hospital,Friday,280,62,263,35,17,26,23,26,76,93.92857142857143,56.451612903225815,92.85714285714286,83.57142857142857,85.86734693877551,0,99.64285714285714,3
2018-10-01,Metro Hospital,Saturday,280,62,279,37,1,32,16,18,58,99.64285714285714,59.67741935483871,93.92857142857143,78.57142857142857,88.87755102040816,0,91.78571428571428,16
2018-10-02,Metro Hospital,Sunday,280,62,257,33,23,25,47,34,71,91.78571428571428,53.2258064516129,99.64285714285714,76.42857142857142,91.07142857142857,0,86.42857142857143,-22
2018-10-03,Metro Hospital,Monday,280,62,242,35,38,38,53,20,73,86.42857142857143,56.451612903225815,91.78571428571428,78.57142857142857,92.1938775510204,0,86.42857142857143,-15
2018-10-04,Metro Hospital,Tuesday,280,62,242,33,38,28,28,30,57,86.42857142857143,53.2258064516129,86.42857142857143,89.64285714285715,91.73469387755104,0,93.57142857142857,0
2018-10-05,Metro Hospital,Wednesday,280,62,262,38,18,37,17,10,55,93.57142857142857,61.29032258064516,86.42857142857143,91.07142857142857,92.09183673469389,0,100.0,20
2018-10-06,Metro Hospital,Thursday,280,62,280,34,0,56,30,11,102,100.0,54.83870967741935,93.57142857142857,92.85714285714286,93.11224489795919,0,100.0,26
2018-10-07,Metro Hospital,Friday,280,62,280,37,0,35,33,10,103,100.0,59.67741935483871,100.0,93.92857142857143,93.9795918367347,0,100.0,2
2018-10-08,Metro Hospital,Saturday,280,62,280,40,0,35,17,19,51,100.0,64.51612903225806,100.0,99.64285714285714,94.03061224489797,0,100.0,18
2018-10-09,Metro Hospital,Sunday,280,62,280,39,0,40,29,16,81,100.0,62.903225806451616,100.0,91.78571428571428,95.20408163265306,0,100.0,11
2018-10-10,Metro Hospital,Monday,280,62,280,37,0,33,33,32,119,100.0,59.67741935483871,100.0,86.42857142857143,97.14285714285714,0,100.0,0
2018-10-11,Metro Hospital,Tuesday,280,62,280,36,0,59,18,23,64,100.0,58.06451612903226,100.0,86.42857142857143,99.08163265306122,0,100.0,41
2018-10-12,Metro Hospital,Wednesday,280,62,280,34,0,58,44,26,57,100.0,54.83870967741935,100.0,93.57142857142857,100.0,0,95.71428571428572,14
2018-10-13,Metro Hospital,Thursday,280,62,268,37,12,35,47,26,107,95.71428571428572,59.67741935483871,100.0,100.0,99.38775510204081,0,96.78571428571429,-12
2018-10-14,Metro Hospital,Friday,280,62,271,38,9,52,49,27,118,96.78571428571429,61.29032258064516,95.71428571428572,100.0,98.92857142857143,0,99.28571428571429,3
2018-10-15,Metro Hospital,Saturday,280,62,278,34,2,34,27,10,108,99.28571428571429,54.83870967741935,96.78571428571429,100.0,98.8265306122449,0,91.07142857142857,7
2018-10-16,Metro Hospital,Sunday,280,62,255,31,25,30,53,15,60,91.07142857142857,50.0,99.28571428571429,100.0,97.55102040816327,0,82.85714285714286,-23
2018-10-17,Metro Hospital,Monday,280,62,232,30,48,29,52,33,110,82.85714285714286,48.38709677419355,91.07142857142857,100.0,95.10204081632652,0,86.07142857142858,-23
2018-10-18,Metro Hospital,Tuesday,280,62,241,33,39,50,41,34,93,86.07142857142858,53.2258064516129,82.85714285714286,100.0,93.11224489795919,0,84.28571428571429,9
2018-10-19,Metro Hospital,Wednesday,280,62,236,35,44,25,30,10,70,84.28571428571429,56.451612903225815,86.07142857142858,100.0,90.86734693877551,0,82.85714285714286,-5
2018-10-20,Metro Hospital,Thursday,280,62,232,36,48,21,25,23,106,82.85714285714286,58.06451612903226,84.28571428571429,95.71428571428572,89.03061224489797,0,80.71428571428572,-4
2018-10-21,Metro Hospital,Friday,280,62,226,34,54,21,27,20,60,80.71428571428572,54.83870967741935,82.85714285714286,96.78571428571429,86.73469387755101,0,72.14285714285714,-6
2018-10-22,Metro Hospital,Saturday,280,62,202,39,78,30,54,19,117,72.14285714285714,62.903225806451616,80.71428571428572,99.28571428571429,82.85714285714286,0,69.28571428571428,-24
2018-10-23,Metro Hospital,Sunday,280,62,194,38,86,44,52,24,84,69.28571428571428,61.29032258064516,72.14285714285714,91.07142857142857,79.74489795918369,0,77.5,-8
2018-10-24,Metro Hospital,Monday,280,62,217,34,63,54,31,17,105,77.5,54.83870967741935,69.28571428571428,82.85714285714286,78.9795918367347,0,80.71428571428572,23
2018-10-25,Metro Hospital,Tuesday,280,62,226,31,54,42,33,28,78,80.71428571428572,50.0,77.5,86.07142857142858,78.21428571428571,0,81.07142857142857,9
2018-10-26,Metro Hospital,Wednesday,280,62,227,36,53,51,50,29,67,81.07142857142857,58.06451612903226,80.71428571428572,84.28571428571429,77.75510204081631,0,85.35714285714285,1
2018-10-27,Metro Hospital,Thursday,280,62,239,38,41,29,17,27,78,85.35714285714285,61.29032258064516,81.07142857142857,82.85714285714286,78.11224489795917,0,98.92857142857143,12
2018-10-28,Metro Hospital,Friday,280,62,277,40,3,54,16,26,83,98.92857142857143,64.51612903225806,85.35714285714285,80.71428571428572,80.71428571428571,0,90.71428571428571,38
2018-10-29,Metro Hospital,Saturday,280,62,254,42,26,21,44,20,107,90.71428571428571,67.74193548387096,98.92857142857143,72.14285714285714,83.36734693877551,0,91.07142857142857,-23
2018-10-30,Metro Hospital,Sunday,280,62,255,47,25,54,53,33,97,91.07142857142857,75.80645161290323,90.71428571428571,69.28571428571428,86.47959183673468,0,92.14285714285714,1
2018-10-31,Metro Hospital,Monday,280,62,258,51,22,57,54,12,58,92.14285714285714,82.25806451612904,91.07142857142857,77.5,88.57142857142857,0,100.0,3
2018-11-01,Metro Hospital,Tuesday,280,62,280,56,0,55,26,30,107,100.0,90.32258064516128,92.14285714285714,80.71428571428572,91.32653061224491,0,97.85714285714285,29
2018-11-02,Metro Hospital,Wednesday,280,62,274,60,6,30,36,18,105,97.85714285714285,96.7741935483871,100.0,81.07142857142857,93.72448979591836,0,91.42857142857143,-6
2018-11-03,Metro Hospital,Thursday,280,62,256,62,24,29,47,21,108,91.42857142857143,100.0,97.85714285714285,85.35714285714285,94.59183673469387,0,85.71428571428571,-18
2018-11-04,Metro Hospital,Friday,280,62,240,62,40,30,46,19,54,85.71428571428571,100.0,91.42857142857143,98.92857142857143,92.70408163265304,0,85.0,-16
2018-11-05,Metro Hospital,Saturday,280,62,238,59,42,37,39,29,79,85.0,95.16129032258065,85.71428571428571,90.71428571428571,91.88775510204083,0,82.85714285714286,-2
2018-11-06,Metro Hospital,Sunday,280,62,232,62,48,32,38,22,84,82.85714285714286,100.0,85.0,91.07142857142857,90.71428571428571,0,90.35714285714286,-6
2018-11-07,Metro Hospital,Monday,280,62,253,60,27,42,21,31,52,90.35714285714286,96.7741935483871,82.85714285714286,92.14285714285714,90.45918367346938,0,97.5,21
2018-11-08,Metro Hospital,Tuesday,280,62,273,61,7,43,23,23,79,97.5,98.38709677419355,90.35714285714286,100.0,90.10204081632652,0,100.0,20
2018-11-09,Metro Hospital,Wednesday,280,62,280,59,0,47,33,29,95,100.0,95.16129032258065,97.5,97.85714285714285,90.40816326530613,0,96.07142857142857,14
